"_id._bsontype","_id.id","","state","ftenroll.2006","ftenroll.2007","ftenroll.2008","ftenroll.2009","ftenroll.2010","ftenroll.2011","ftenroll.2012","ftenroll.2013","ftenroll.2014","ftenroll.2015","ftenroll.2016","ftenroll.2017","ptenroll.2006","ptenroll.2007","ptenroll.2008","ptenroll.2009","ptenroll.2010","ptenroll.2011","ptenroll.2012","ptenroll.2013","ptenroll.2014","ptenroll.2015","ptenroll.2016","ptenroll.2017","ugenroll.2006","ugenroll.2007","ugenroll.2008","ugenroll.2009","ugenroll.2010","ugenroll.2011","ugenroll.2012","ugenroll.2013","ugenroll.2014","ugenroll.2015","ugenroll.2016","ugenroll.2017","gradenroll.2006","gradenroll.2007","gradenroll.2008","gradenroll.2009","gradenroll.2010","gradenroll.2011","gradenroll.2012","gradenroll.2013","gradenroll.2014","gradenroll.2015","gradenroll.2016","gradenroll.2017","enroll.2006","enroll.2007","enroll.2008","enroll.2009","enroll.2010","enroll.2011","enroll.2012","enroll.2013","enroll.2014","enroll.2015","enroll.2016","enroll.2017","men.2006","men.2007","men.2008","men.2009","men.2010","men.2011","men.2012","men.2013","men.2014","men.2015","men.2016","men.2017","fem.2006","fem.2007","fem.2008","fem.2009","fem.2010","fem.2011","fem.2012","fem.2013","fem.2014","fem.2015","fem.2016","fem.2017","asia.2006","asia.2007","asia.2008","asia.2009","asia.2010","asia.2011","asia.2012","asia.2013","asia.2014","asia.2015","asia.2016","asia.2017","amin.2006","amin.2007","amin.2008","amin.2009","amin.2010","amin.2011","amin.2012","amin.2013","amin.2014","amin.2015","amin.2016","amin.2017","afam.2006","afam.2007","afam.2008","afam.2009","afam.2010","afam.2011","afam.2012","afam.2013","afam.2014","afam.2015","afam.2016","afam.2017","hisp.2006","hisp.2007","hisp.2008","hisp.2009","hisp.2010","hisp.2011","hisp.2012","hisp.2013","hisp.2014","hisp.2015","hisp.2016","hisp.2017","white.2006","white.2007","white.2008","white.2009","white.2010","white.2011","white.2012","white.2013","white.2014","white.2015","white.2016","white.2017","unk.2006","unk.2007","unk.2008","unk.2009","unk.2010","unk.2011","unk.2012","unk.2013","unk.2014","unk.2015","unk.2016","unk.2017","nonresident.2006","nonresident.2007","nonresident.2008","nonresident.2009","nonresident.2010","nonresident.2011","nonresident.2012","nonresident.2013","nonresident.2014","nonresident.2015","nonresident.2016","nonresident.2017","nhpi.2008","nhpi.2009","nhpi.2010","nhpi.2011","nhpi.2012","nhpi.2013","nhpi.2014","nhpi.2015","nhpi.2016","nhpi.2017","twoormore.2008","twoormore.2009","twoormore.2010","twoormore.2011","twoormore.2012","twoormore.2013","twoormore.2014","twoormore.2015","twoormore.2016","twoormore.2017","loan_ever.2006","loan_ever.2007","loan_ever.2008","loan_ever.2009","loan_ever.2010","loan_ever.2011","loan_ever.2012","loan_ever.2013","loan_ever.2014","loan_ever.2015","loan_ever.2016","pell_ever.2006","pell_ever.2007","pell_ever.2008","pell_ever.2009","pell_ever.2010","pell_ever.2011","pell_ever.2012","pell_ever.2013","pell_ever.2014","pell_ever.2015","pell_ever.2016","veteran.2006","veteran.2007","veteran.2008","veteran.2009","veteran.2010","veteran.2011","veteran.2012","veteran.2013","veteran.2014","veteran.2015","veteran.2016","married.2006","married.2007","married.2008","married.2009","married.2010","married.2011","married.2012","married.2013","married.2014","married.2015","married.2016","independent.2006","independent.2007","independent.2008","independent.2009","independent.2010","independent.2011","independent.2012","independent.2013","independent.2014","independent.2015","independent.2016","first_gen.2006","first_gen.2007","first_gen.2008","first_gen.2009","first_gen.2010","first_gen.2011","first_gen.2012","first_gen.2013","first_gen.2014","first_gen.2015","first_gen.2016","state_abbrev","name","path"
"ObjectID","{""type"":""Buffer"",""data"":[92,148,0,15,57,175,244,0,20,44,176,183]}",,"US",11554179,11834759,12364689,13425117,13807656,13698046,13384323,13210109,13048193,12841331,12641602,12566665,6988719,7173570,7528984,7884600,8137846,8183456,8080166,7970560,7940320,7861445,7884173,7848040,15919752,16312484,17100980,18393373,18960775,18902865,18508331,18233606,18027516,17716762,17507701,17364501,2270651,2336458,2534689,2916344,2984727,2978637,2956158,2947063,2960997,2986014,3018074,3050204,18542898,19008329,19893673,21309717,21945502,21881502,21464489,21180669,20988513,20702776,20525775,20414705,0.423892371084606,0.425824226842875,0.426042893134918,0.427176344012452,0.428170428728402,0.427270257772981,0.429531865398706,0.432786896391233,0.433505460820402,0.435263319276603,0.434322309389049,0.432540122426457,0.576107628915394,0.574175773157125,0.573957106865082,0.572823655987548,0.571829571271598,0.572729742227019,0.570468134601294,0.567213103608767,0.566494539179598,0.564736680723397,0.565677690610951,0.567459877573543,0.0591101779236449,0.0598325607684926,0.00357023059542599,0.0216120655192183,0.0521476337155559,0.0529608068038474,0.0533667957341076,0.054445825105902,0.0558067167502529,0.0574308971898261,0.0592112599889651,0.0607944616392938,0.00945763709642366,0.00950777945815227,0.000879375065630163,0.00407410384661608,0.00863725969904904,0.00828754808513602,0.00788455760582048,0.00755070578743287,0.00722966891461058,0.00703813826706138,0.00687272465960481,0.00672525025465712,0.119603149410626,0.121066086345622,0.0115137109170338,0.0526923938032589,0.13280712375593,0.135840172214869,0.133798433310013,0.132002582165842,0.130128894791165,0.126157236111718,0.122763013820428,0.122166301202981,0.115909713789074,0.118126848498887,0.0135838163219029,0.0548002115654563,0.132562198850589,0.141154615437277,0.147804683353981,0.154917864020254,0.16183790628712,0.168457843527844,0.175503482816118,0.181606591914995,0.589951311817603,0.582290794735297,0.0526444764624411,0.217559717006096,0.545809250569889,0.539043160748289,0.533963002799647,0.525487414963144,0.515780512892933,0.508979472124898,0.503616696568095,0.498040260684639,0.0734312403595166,0.0760619200141159,0.0792797790533704,0.0885900549500493,0.0781034309445279,0.0662999733747711,0.0605669671428004,0.0568356929613507,0.0531859022123197,0.050429903699871,0.0487537254987936,0.0452327378720388,0.0325367696031117,0.0331140101794324,0.0335271922887242,0.0321726937997346,0.0323691843549535,0.0340044755611384,0.0365992873159012,0.0398639438631518,0.0439622854653877,0.0477169341927865,0.048774333734049,0.0491364925429978,0.000458386945437376,0.00153995475397444,0.00325483554671021,0.00340461089005682,0.00333658071245022,0.0032542881435898,0.00317016265039834,0.00303534173388149,0.00293158236412511,0.00289639257584178,0.000833581611600834,0.0042146969854175,0.0143090825627958,0.0190046368846161,0.0226796920252795,0.0256416829893333,0.0288979500358124,0.0307542331521145,0.0315731805498209,0.0334015113125563,0.735854,0.7422453,0.7428082,0.7280592,0.7054093,0.6942819,0.6898601,0.6816006,0.6672879,0.6565296,0.6408711,0.6417,0.6609009,0.6819878,0.7203049,0.7488305,0.7594479,0.7529633,0.7417215,0.7290376,0.7139276,0.6936463,0.0348745,0.0336461,0.0322252,0.0319535,0.0265603,0.0167714,0.0118087,0.0111082,0.0093326,0.0082043,0.0071757,0.1676978,0.1671449,0.1682155,0.1748174,0.172612,0.1623975,0.153782,0.1461271,0.1391172,0.1323497,0.1250858,0.4630973,0.4697963,0.4825899,0.5113884,0.5181794,0.5041127,0.4889808,0.46904,0.4540692,0.4361005,0.4134628,0.4393108,0.4409667,0.447218,0.4627203,0.4666972,0.4583958,0.4483952,0.4375535,0.4286715,0.4214137,0.4172715,"US",,
"ObjectID","{""type"":""Buffer"",""data"":[92,148,0,15,57,175,244,0,20,44,176,184]}",,"AK",13514,13319,13605,14944,15200,16899,15789,16331,16964,15185,15374,14934,17799,18205,18208,18692,19658,18590,17972,18464,17253,17017,16828,15486,28923,29129,29217,30835,31984,32661,30982,32002,31649,29683,29744,28118,2390,2395,2596,2801,2874,2828,2779,2793,2568,2519,2458,2302,31313,31524,31813,33636,34858,35489,33761,34795,34217,32202,32202,30420,0.403538466451633,0.399092754726558,0.398516329802282,0.399779997621596,0.40375236674508,0.402688156893685,0.414383460205563,0.409081764621354,0.405061811380308,0.412893609092603,0.409384510278865,0.404635108481262,0.596461533548367,0.600907245273442,0.601483670197718,0.600220002378404,0.59624763325492,0.597311843106315,0.585616539794437,0.590918235378646,0.594938188619692,0.587106390907397,0.590615489721135,0.595364891518738,0.0500750487018171,0.0530389544474052,0.0568635463489768,0.0471221310500654,0.0389580584083998,0.0397306207557271,0.0423269452919049,0.0421899698232505,0.0460297512932168,0.0508974597851065,0.048661573815291,0.0524983563445102,0.134225401590394,0.136086791016368,0.134599063276019,0.115649898917826,0.109128464054163,0.104736678970949,0.0977459198483457,0.0977151889639316,0.0900721863401233,0.0927582137755419,0.0946214520837215,0.0957264957264957,0.0331172356529237,0.0314998096688237,0.03281677301732,0.0296111309311452,0.0293763268116358,0.0303192538533067,0.0294126358816386,0.0282511855151602,0.0304526989508139,0.0286317620023601,0.0314576734364325,0.0290598290598291,0.0356720850764858,0.0386055069153661,0.0387577405463175,0.0314246640504222,0.0541626025589535,0.0641325481135,0.0661117857883357,0.0745796809886478,0.084431715229272,0.0779454692255139,0.0854605304018384,0.0882642998027613,0.655510490850446,0.645952290318488,0.642253166944331,0.623231061957427,0.592173962935338,0.565611879737383,0.544652113385267,0.535766633136945,0.523102551363357,0.520185081671946,0.514067449226756,0.525641025641026,0.062689617730655,0.0694074356046187,0.0681482412850093,0.0890415031513854,0.0954443743186643,0.109808673109978,0.126773496045733,0.125793935910332,0.13037379080574,0.133097323147631,0.121948947270356,0.0932938856015779,0.0287101203972791,0.0254092120289303,0.0264671675101374,0.0177488405280057,0.0223478111193987,0.0235847727464848,0.0211782826338082,0.0186808449489869,0.0175643685887132,0.0187255449972051,0.0168623066890255,0.0182117028270874,0.0000943010718888505,0.00734332263051492,0.00748752079866889,0.00746710248245935,0.00716803412221202,0.0101738755568329,0.0117777712832802,0.00639711819141668,0.0110552139618657,0.0113083497698882,0.0000943010718888505,0.0461707694137234,0.0509208789947788,0.0546084702302122,0.0646307870027547,0.0668486851559132,0.0661951661454832,0.0713620272032793,0.0758648531147134,0.0859960552268245,0.8409348,0.836883,0.8251519,0.8040146,0.7735765,0.7446043,0.7292371,0.6996201,0.6681709,0.6571295,0.6406292,0.592788,0.5978451,0.6196821,0.6507969,0.6923214,0.7141604,0.7096956,0.7087165,0.7088886,0.696368,0.6749126,0.0647066,0.0642696,0.0576204,0.0543676,0.0418343,0.0195648,0.0163472,0.0129948,0.0117536,0.011211,0.0106211,0.2158563,0.2183663,0.2197288,0.223018,0.2245463,0.2188103,0.2185269,0.2191124,0.2086263,0.2075207,0.2081205,0.5519538,0.5427212,0.5385695,0.5633448,0.5841602,0.5796631,0.5651071,0.5551779,0.5508448,0.5485227,0.5363001,0.4104759,0.3989277,0.4026398,0.4186347,0.4325489,0.4258816,0.4210176,0.4207077,0.4062901,0.3972062,0.4008599,"AK","Alaska","alaska"
"ObjectID","{""type"":""Buffer"",""data"":[92,148,0,15,57,175,244,0,20,44,176,185]}",,"AL",172904,178276,186765,198825,205878,198931,193010,190810,191632,191696,192450,195127,87410,91051,92946,98896,99866,97072,92134,89850,86980,86329,87594,88352,222426,230585,240100,256757,265117,255781,246490,242009,239870,239265,240880,242922,33395,34171,35404,40964,40627,40222,38654,38651,38742,38760,39164,40557,260314,269327,279711,297721,305744,296003,285144,280660,278612,278025,280044,283479,0.412478775632505,0.411254720098616,0.408872014329075,0.409809855535888,0.407834659061175,0.408033026692297,0.411220295710238,0.414936221762987,0.418966160825808,0.42027515511195,0.419284112496608,0.416648146776304,0.587521224367495,0.588745279901384,0.591127985670925,0.590190144464112,0.592165340938825,0.591966973307703,0.588779704289762,0.585063778237013,0.581033839174192,0.57972484488805,0.580715887503392,0.583351853223696,0.0144172038384413,0.0144471219001437,0.0148867938693866,0.0137578471118934,0.013007614213198,0.0141147218102519,0.0149959318800325,0.0158056010831611,0.0165032374772084,0.0174372808200701,0.0174615417577238,0.0173452001735578,0.0071951566185453,0.00766354654379249,0.00794033842072711,0.00811498013240584,0.00776793657438903,0.00719587301480053,0.0071893499424852,0.00679113518135823,0.00675132442249436,0.00656415789946947,0.006177600662753,0.00595811329939784,0.282885284694638,0.280870466013433,0.281301057162571,0.290731926871131,0.287106206499555,0.28529778414408,0.275916729792666,0.271595524834319,0.265641824472743,0.260339897491233,0.251385496564826,0.249235393097901,0.015381423972587,0.0166637581824325,0.0181544522739542,0.0181445044185664,0.0195097859647287,0.0213646483312669,0.0225885868192913,0.0249697142449939,0.0269227456103829,0.029227587447172,0.0305452000399937,0.032990098031953,0.633554092365374,0.631611386901425,0.622513951900354,0.610773173541672,0.597699382489926,0.601379040077296,0.602786662177707,0.608291170811658,0.610512110031154,0.613264994155202,0.611625316021768,0.611907760363201,0.0233909816606099,0.0253557942575382,0.0329196921107858,0.0339915558526271,0.047546313255534,0.0396989219703854,0.0428906096568751,0.0338630371267726,0.0293885403356639,0.0247243952881935,0.0281027267143735,0.0275893452425047,0.0231758568498045,0.0233879262012349,0.0208071902785375,0.0211909808176111,0.0205138939766602,0.0210369489498417,0.022542995819656,0.0240362003848072,0.0271955263951301,0.0294218145850193,0.0326877205010641,0.0314062064562102,0.000450464944174523,0.000490392011312605,0.000762075461824271,0.000922287949784293,0.000834665993322672,0.000901446590180289,0.000936786642355677,0.000863231723765848,0.000835582979817457,0.000987727485986616,0.00147652398368316,0.0032950312540936,0.00608679156418442,0.00898977375229305,0.0102544679179643,0.0137461697427492,0.0161479046128666,0.018156640589875,0.0211788147576809,0.0225801558492869,0.7109504,0.7122446,0.7107872,0.6910917,0.6750364,0.6610981,0.6724964,0.6812484,0.6747606,0.6715959,0.6631979,0.6001544,0.5964361,0.6077936,0.6282122,0.6645843,0.6912737,0.6816087,0.6629997,0.6505448,0.6401604,0.6191397,0.0410779,0.0388891,0.040441,0.0401102,0.0328798,0.021501,0.0176654,0.0182543,0.0125737,0.0070245,0.0062168,0.1838146,0.1799976,0.1916802,0.2018736,0.201405,0.1916166,0.1779172,0.1654233,0.156444,0.1455649,0.135361,0.4904768,0.4714372,0.4968241,0.5375072,0.5717289,0.5617415,0.5271556,0.4898358,0.4696266,0.4464087,0.4212338,0.4648362,0.4597822,0.4689212,0.4884632,0.4965028,0.484165,0.4622861,0.4403299,0.4315328,0.422619,0.4129264,"AL","Alabama","alabama"
"ObjectID","{""type"":""Buffer"",""data"":[92,148,0,15,57,175,244,0,20,44,176,186]}",,"AR",97444,99680,103542,111829,116685,118298,115888,113686,108971,107168,106179,104737,53088,55764,57958,59880,62196,64352,63877,61688,62604,62540,62152,60108,135253,139751,145007,154493,160210,163352,160894,156892,153276,150040,147064,144058,13313,13705,14532,17216,18671,19298,18871,18482,18299,19668,21267,20787,150532,155444,161500,171709,178881,182650,179765,175374,171575,169708,168331,164845,0.396879068902293,0.398838166799619,0.399770897832817,0.405797017046282,0.40610238091245,0.404943881741035,0.407548744193809,0.411594649149817,0.41387731312837,0.419114007589507,0.418288966381712,0.413843307349328,0.603120931097707,0.601161833200381,0.600229102167183,0.594202982953718,0.59389761908755,0.595056118258965,0.592451255806191,0.588405350850183,0.58612268687163,0.580885992410493,0.581711033618288,0.586156692650672,0.0144952568224696,0.01532384652994,0.0172755417956656,0.0172908816660746,0.0149987980836422,0.0148042704626335,0.0153366895669346,0.0153614560881317,0.0157190732915635,0.0159862823202206,0.0168952836970017,0.0167975977433346,0.0108814072755295,0.0111422763181596,0.0111393188854489,0.0100460663098615,0.00936935728221555,0.00966876539830277,0.00871693599977749,0.00855314926956105,0.00839865947836223,0.00817286162113748,0.00798426908887846,0.00777700263884255,0.185801025695533,0.186755358843056,0.187089783281734,0.185703719665248,0.18940524706369,0.191721872433616,0.184735627068673,0.176337427440784,0.170846568556025,0.16620312536828,0.159073492107811,0.15690497133671,0.0214306592618181,0.0244139368518566,0.0329473684210526,0.0291597994281022,0.0345369267837277,0.0380016424856282,0.0424276138291659,0.0470309167835597,0.0536033804458692,0.056992009805077,0.0600305350767238,0.0601595438138858,0.7279050301597,0.724093564241785,0.707727554179567,0.693038804023086,0.694545535859035,0.686558992608815,0.685639585013768,0.684240537365858,0.683048229637185,0.678064675796073,0.676215313875638,0.67682368285359,0.0203279037015385,0.0177427240678315,0.020656346749226,0.031768864765388,0.0168380096265115,0.0154065151929921,0.0128612355019053,0.0129038511980111,0.00937782310942736,0.00917458222358404,0.00949914157225942,0.0117686311383421,0.0191587170834108,0.0205282931473714,0.0227739938080495,0.0234990594552411,0.0246812126497504,0.0261100465370928,0.0271688037159625,0.0289837718247859,0.0302025353344019,0.0341999198623518,0.0372777444439824,0.034553671630926,0.0000123839009287926,0.00207909894064959,0.00101184586401015,0.00117711470024637,0.00100687008038272,0.000872421225495227,0.000967506921171499,0.000978150705918401,0.00096833025408273,0.000934210925414784,0.000390092879256966,0.00949280468699952,0.0146130667874173,0.0165507801806734,0.0221066392234306,0.0257164688038136,0.0278362232259945,0.0302283922973578,0.0320558898836222,0.0342806879189542,0.7308042,0.7287526,0.7273997,0.7118646,0.6930509,0.6966103,0.6956633,0.6887742,0.6845379,0.6749045,0.6416094,0.7131171,0.7306516,0.737162,0.7549788,0.7750468,0.7488269,0.7431749,0.7363522,0.7309511,0.707578,0.6915385,0.0327815,0.0286294,0.0273984,0.0263775,0.0177283,0.0060744,0.0036,0.0029824,0.0025717,0.0023404,0.0017941,0.1951841,0.189331,0.1868408,0.1920668,0.1908752,0.1765443,0.163524,0.1528111,0.1411742,0.1292131,0.1243359,0.4597905,0.451388,0.4556506,0.4749478,0.4724705,0.4578325,0.4471383,0.4156201,0.3935806,0.3688365,0.3559845,0.4990691,0.4987656,0.4976989,0.5026362,0.5009382,0.4936873,0.4799794,0.4636552,0.4436403,0.4246087,0.4230437,"AR","Arkansas","arkansas"
"ObjectID","{""type"":""Buffer"",""data"":[92,148,0,15,57,175,244,0,20,44,176,187]}",,"AS",815,837,719,992,811,1024,562,735,716,705,702,615,792,930,1087,1197,1382,1067,1233,753,560,580,551,480,1607,1767,1806,2189,2193,2091,1795,1488,1276,1285,1253,1095,0,0,0,0,0,0,0,0,0,0,0,0,1607,1767,1806,2189,2193,2091,1795,1488,1276,1285,1253,1095,0.394523957685128,0.368986983588002,0.369878183831672,0.3905893101873,0.388052895576835,0.396461023433764,0.373259052924791,0.387096774193548,0.36833855799373,0.326848249027237,0.328012769353552,0.336986301369863,0.605476042314872,0.631013016411998,0.630121816168328,0.6094106898127,0.611947104423165,0.603538976566236,0.626740947075209,0.612903225806452,0.63166144200627,0.673151750972763,0.671987230646448,0.663013698630137,0.88985687616677,0.886247877758913,0.885382059800664,0.915029693924166,0.00410396716826265,0.00334768053562889,0.00891364902506964,0.010752688172043,0.00470219435736677,0.00778210116731518,0.00478850758180367,0.00821917808219178,0,0,0,0.000456829602558246,0.000455996352029184,0,0,0,0,0,0,0,0,0.000565930956423316,0,0,0,0,0,0,0,0,0,0,0.00248911014312383,0.000565930956423316,0.00110741971207087,0.000913659205116492,0,0.000478240076518412,0,0,0,0,0.000798084596967279,0,0.00311138767890479,0.00282965478211658,0.00221483942414175,0.00274097761534947,0.00410396716826265,0.00191296030607365,0.0011142061281337,0.00201612903225806,0.00156739811912226,0.00233463035019455,0.00239425379090184,0.00365296803652968,0.00124455507156192,0,0,0,0.00136798905608755,0.000478240076518412,0,0.00134408602150538,0.00235109717868339,0,0,0,0.103298070939639,0.109790605546123,0.111295681063123,0.0808588396528095,0.0756953944368445,0.0698230511716882,0.0768802228412256,0.0685483870967742,0.0721003134796238,0.0926070038910506,0.100558659217877,0.0931506849315069,0,0,0.914272685818513,0.923959827833572,0.913091922005571,0.917338709677419,0.919278996865204,0.89727626459144,0.89146049481245,0.894977168949772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127157,0.0139373,0.0108527,0.0073579,0,0,0,0,0,0,0,0.0481381,0.0496516,0.0403101,0.0381271,0.0538961,0.053918,0.0315552,0.0298635,0.0351053,0.0350282,0.0269923,0.0871935,0.0879791,0.0821705,0.0943144,0.1220779,0.1099928,0.0751315,0.0750853,0.0942829,0.0926554,0.0732648,0.5422177,0.5832512,0.5990741,0.5799677,0.5935787,0.5837145,0.5301557,0.5005171,0.5175644,0.574026,0.5780347,"AS",,
"ObjectID","{""type"":""Buffer"",""data"":[92,148,0,15,57,175,244,0,20,44,176,188]}",,"AZ",371669,427167,506405,615266,548175,551649,492311,443354,224878,223707,220900,220465,204004,210020,211552,223127,240553,233858,234564,227519,228599,228638,229578,235428,485028,538696,602452,712498,672051,669196,616640,563693,386639,383634,377983,379428,87386,95216,114644,125895,116677,116311,110235,107180,66838,68711,72495,76465,575673,637187,717957,838393,788728,785507,726875,670873,453477,452345,450478,455893,0.402905816322808,0.391360777919198,0.379038020382836,0.373262896994608,0.377978213021473,0.379423735243607,0.385953568357696,0.392551198214863,0.431790366435343,0.431951276127734,0.426473656871146,0.421162421884082,0.597094183677192,0.608639222080802,0.620961979617164,0.626737103005392,0.622021786978528,0.620576264756393,0.614046431642304,0.607448801785137,0.568209633564657,0.568048723872266,0.573526343128854,0.578837578115918,0.0303974652276553,0.031237297684981,0.0298555484520661,0.0275014223639749,0.0240488482721547,0.02530340277044,0.0270128976784179,0.0288191654754328,0.03779243489747,0.0387668704197018,0.0395579806339044,0.0399282287729796,0.0280315387381378,0.026817872932122,0.024688108062182,0.0232182282056267,0.0238409185422605,0.0239374060320277,0.0235253654342218,0.0221517336366197,0.0285615367482805,0.0277465209077142,0.0267737825154614,0.0265084131583508,0.0643716137459982,0.0839831948862736,0.105321070760505,0.110833463542754,0.109433163270481,0.120242085684787,0.117240240756664,0.113458135891592,0.0830273641221054,0.0789751185488952,0.0811804350045951,0.081815250508343,0.134416587194466,0.128332812816332,0.127795954353812,0.123256038635819,0.141449270217363,0.152120859521303,0.163919518486672,0.176882956982916,0.231961047638579,0.241452873359935,0.247845621761773,0.258970855003257,0.496075028705532,0.503611969484625,0.495940564685629,0.46267800422952,0.470591889726243,0.470072195410098,0.46251418744626,0.449567951013083,0.482864621579485,0.474151366766517,0.46713269016467,0.456179410519574,0.209648533108206,0.191731783605127,0.185818927874511,0.226785051879011,0.192725502327799,0.163318722812146,0.15565124677558,0.153979963420796,0.0677917512905837,0.0663033746366159,0.0622116951327257,0.0569695081960021,0.0370592332800044,0.0342850685905394,0.0289947726674439,0.023160975819216,0.0227302694972158,0.0232550441943866,0.0244333619948409,0.0276758790411896,0.036081212498098,0.0386629674253059,0.0395712998193031,0.0402002224206119,0.000220068889919591,0.000393610156573349,0.00397348642371007,0.0042049275181507,0.0043116079105761,0.00431974457162533,0.0034841899368656,0.00348406636527429,0.00356732182259733,0.00356223938511888,0.00158505314385123,0.00256681532407833,0.0112066517227739,0.0175453560566615,0.021391573516767,0.0231444699667448,0.0284358412885328,0.0304568415700406,0.0321591731449705,0.0358658720357628,0.8813375,0.8929452,0.8984585,0.8795975,0.8424385,0.8184709,0.8059506,0.7875719,0.7490939,0.7328796,0.7025977,0.6535578,0.6831254,0.7295056,0.7839881,0.8296474,0.8476556,0.8457826,0.8395528,0.8037886,0.7852494,0.7529564,0.0830424,0.0783956,0.0699253,0.0633635,0.0565023,0.049648,0.0342722,0.0307192,0.015385,0.0145164,0.0102069,0.3278839,0.3263591,0.3117391,0.2951978,0.269284,0.2518756,0.245806,0.2345051,0.1995891,0.1949479,0.1868041,0.7571489,0.7756908,0.787581,0.7963074,0.7749932,0.7509061,0.740258,0.7151691,0.6141496,0.5936521,0.5423637,0.4925923,0.4991562,0.5112417,0.5289974,0.5338342,0.5223262,0.5092589,0.4984499,0.4751387,0.4704733,0.4638134,"AZ","Arizona","arizona"
"ObjectID","{""type"":""Buffer"",""data"":[92,148,0,15,57,175,244,0,20,44,176,189]}",,"CA",1301584,1328490,1380711,1463579,1469266,1472749,1437142,1450562,1442346,1421141,1411269,1429430,1206518,1261157,1339615,1347443,1305912,1254360,1196969,1175528,1165152,1174196,1182566,1180565,2242466,2318490,2454144,2540983,2508137,2465434,2377111,2369305,2354449,2341364,2339087,2341086,232136,237703,239463,270039,267041,261675,257000,256785,253049,253973,254748,268909,2508102,2589647,2720326,2811022,2775178,2727109,2634111,2626090,2607498,2595337,2593835,2609995,0.438406013790508,0.441709236818763,0.444110375006525,0.447202476537003,0.452283781436722,0.451023043083353,0.453693485202408,0.455828627350929,0.454985967390963,0.455665295104258,0.454705484350392,0.45248669058753,0.561593986209492,0.558290763181237,0.555889624993475,0.552797523462997,0.547716218563278,0.548976956916647,0.546306514797592,0.544171372649071,0.545014032609037,0.544334704895742,0.545294515649608,0.54751330941247,0.167852822572607,0.167790822455725,0.163081189533901,0.154529206815173,0.146798511663036,0.14624937983777,0.14684081270683,0.145367447421832,0.144640954662285,0.145444310315,0.145348489784431,0.144956982676212,0.00818786476786032,0.00814280865307125,0.00809461807151055,0.0070187995682709,0.00590340511491515,0.00522274687223723,0.00464065485471189,0.00423747853272355,0.00414458611281773,0.00396133527168148,0.00384681369478012,0.00384100352682668,0.0699827997425942,0.0697129763245724,0.072084375181504,0.0687244710286864,0.0694586077001187,0.0692557576539845,0.0665913471376111,0.0650903053589176,0.0618128949667459,0.0588054653403392,0.0558474228314446,0.0535322864603189,0.245669833204551,0.250844613184731,0.264124593890585,0.268093953017799,0.291616249480214,0.313064127616461,0.328550695092196,0.344368243281837,0.36088234775252,0.374114036057745,0.385632856369044,0.391358987277753,0.373655457393679,0.366235629798193,0.351343552206611,0.329982476124342,0.333943624517058,0.323149533076969,0.31572207853048,0.303063870621342,0.291897059940219,0.281864744347266,0.27385357973811,0.265658363330198,0.104191536069905,0.10585303711278,0.108008746010588,0.131670260851747,0.0908565144289844,0.0712252425553947,0.0577272559888327,0.0500173261388604,0.0415421219882048,0.0352913706389575,0.0340441855399438,0.0366433652171747,0.0304596862488049,0.0314201124709275,0.0328942192957756,0.0323042651391558,0.0329139248004993,0.0353132199703056,0.0383556349751396,0.042743394171563,0.0482006122344101,0.0528193448480872,0.0541800075949318,0.0557399535248152,0.000339665172483004,0.00464315113862503,0.00624104111520054,0.00613763512936227,0.00584485619626508,0.00546249366929542,0.00488475925964277,0.00455432184722061,0.00430790701798688,0.00419617662102801,0.0003687058095243,0.00767656745482604,0.0222681211799748,0.0303823572875158,0.0357266645179341,0.0396494408036282,0.0419946630831548,0.0431450713337035,0.0429387374293276,0.0440728813656731,0.6013935,0.6153852,0.6201704,0.6063738,0.5722474,0.5483344,0.5304022,0.5046057,0.4753022,0.4494453,0.4325348,0.729665,0.7534853,0.7754629,0.8072361,0.8288536,0.8159763,0.8213316,0.8083411,0.7897516,0.782058,0.775187,0.0356475,0.034149,0.0340942,0.0332294,0.0229659,0.0152914,0.0114089,0.0112099,0.0102432,0.0086674,0.008201,0.1634822,0.1652803,0.1686847,0.1716086,0.1622547,0.1540331,0.1415134,0.1318078,0.1250097,0.120805,0.1161273,0.4990769,0.5148003,0.5331473,0.5501029,0.543376,0.5308855,0.5037382,0.4781656,0.4675619,0.4551137,0.4390077,0.4731488,0.478386,0.4904398,0.5088149,0.5160789,0.5143872,0.5080777,0.5040051,0.502898,0.504414,0.5107423,"CA","California","california"
